line_item_id,order_id,sales_date,last_updated,sku,quantity,unit_price,product_category,to_invoice,cost,sales_team
1722050,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90116-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.82,Wholesale
1722051,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90056-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.77,Wholesale
1722052,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90056-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.77,Wholesale
1722053,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90056-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.77,Wholesale
1722054,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90105-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.68,Wholesale
1722055,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90105-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.68,Wholesale
1722056,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90105-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.68,Wholesale
1722057,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90116-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.82,Wholesale
1722058,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90116-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.82,Wholesale
1722059,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90172-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.6,Wholesale
1722060,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90172-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.6,Wholesale
1722061,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90172-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.6,Wholesale
1722062,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90178-PKT-S,4.0,20.0,Clothing / Bottoms,76.0,7.77,Wholesale
1722063,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90178-PKT-M,4.0,20.0,Clothing / Bottoms,76.0,7.77,Wholesale
1722064,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90178-PKT-L,4.0,20.0,Clothing / Bottoms,76.0,7.77,Wholesale
1722065,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90229-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.79,Wholesale
1722066,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90231-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.79,Wholesale
1722067,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90231-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.79,Wholesale
1722068,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90231-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.79,Wholesale
1722069,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90229-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.79,Wholesale
1722070,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90229-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.79,Wholesale
1722071,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90233-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.82,Wholesale
1722072,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90233-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.82,Wholesale
1722073,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90233-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.82,Wholesale
1722074,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90234-PKT-S,2.0,20.0,Clothing / Bottoms,38.0,7.77,Wholesale
1722075,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90234-PKT-M,2.0,20.0,Clothing / Bottoms,38.0,7.77,Wholesale
1722076,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,90234-PKT-L,2.0,20.0,Clothing / Bottoms,38.0,7.77,Wholesale
1722077,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50131,2.0,19.5,Clothing / Tops,37.05,7.42,Wholesale
1722078,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50056,2.0,19.5,Clothing / Tops,37.05,7.47,Wholesale
1722079,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50112,2.0,19.5,Clothing / Tops,37.05,7.49,Wholesale
1722080,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50165,2.0,19.5,Clothing / Tops,37.05,7.42,Wholesale
1722081,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50173,2.0,19.5,Clothing / Tops,37.05,7.42,Wholesale
1722082,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50181,2.0,19.5,Clothing / Tops,37.05,7.52,Wholesale
1722083,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50198,2.0,19.5,Clothing / Tops,37.05,7.47,Wholesale
1722084,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50209,4.0,19.5,Clothing / Tops,74.1,7.52,Wholesale
1722085,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50212,2.0,19.5,Clothing / Tops,37.05,7.4,Wholesale
1722086,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50226,2.0,19.5,Clothing / Tops,37.05,7.49,Wholesale
1722087,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50227,2.0,19.5,Clothing / Tops,37.05,7.54,Wholesale
1722088,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50232,2.0,19.5,Clothing / Tops,37.05,7.47,Wholesale
1722089,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50231,2.0,19.5,Clothing / Tops,37.05,7.49,Wholesale
1722090,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,50229,2.0,19.5,Clothing / Tops,37.05,7.49,Wholesale
1722091,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,KHEA-PPP-10,2.0,55.0,Accessories,104.5,13.11,Wholesale
1722092,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,SS-PPP-10,1.0,45.0,Accessories,42.75,27.77,Wholesale
1722093,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,SCR-NB-PPP-10,2.0,20.0,Accessories,38.0,5.25,Wholesale
1722151,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,EARTH-PPP-10,3.0,65.0,Bracelets,185.25,14.14,Wholesale
1722152,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,HIS-PPP-10,2.0,65.0,Bracelets,123.5,14.81,Wholesale
1722153,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,ISLAND-PPP-10,2.0,65.0,Bracelets,123.5,10.69,Wholesale
1722154,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,MOO-PPP-10,2.0,65.0,Bracelets,123.5,14.35,Wholesale
1722155,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,41004,3.0,11.99,Bracelets,34.17,3.44,Wholesale
1722156,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,41020,4.0,11.99,Bracelets,45.56,3.44,Wholesale
1722157,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,41031,4.0,11.99,Bracelets,45.56,3.44,Wholesale
1722158,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,10911,2.0,12.0,Bracelets,22.8,2.87,Wholesale
1722159,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,10923,2.0,12.0,Bracelets,22.8,2.87,Wholesale
1722160,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,22012,2.0,16.5,Necklaces,31.35,5.23,Wholesale
1722168,S04122,2025-04-02 21:00:00,2025-04-17 18:03:22,DIS-CLO-01,1.0,0.0,Displays,0.0,1.32,Wholesale
1739676,S04229,2025-04-15 17:11:24,2025-04-17 06:09:31,HLG4M-PPP-10,1.0,119.9,Bracelets,119.9,34.36,Wholesale
1739677,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,ISLAND-PPP-10,1.0,65.0,Bracelets,65.0,10.69,Wholesale
1739678,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,HIS-PPP-10,1.0,65.0,Bracelets,65.0,14.81,Wholesale
1739679,S04229,2025-04-15 17:11:24,2025-04-17 06:09:31,CS-PPP-10,1.0,120.0,Bracelets,120.0,28.68,Wholesale
1739681,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,SA-PPP-10,1.0,65.0,Anklets,65.0,14.25,Wholesale
1739683,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,NKL-PPP-10,1.0,162.45,Necklaces,162.45,61.31,Wholesale
1739684,S04229,2025-04-15 17:11:24,2025-04-17 06:09:31,SEB-PPP-10,1.0,120.0,Bracelets,120.0,27.49,Wholesale
1739685,S04229,2025-04-15 17:11:24,2025-04-17 06:09:31,SEN-PPP-10,1.0,135.0,Necklaces,135.0,39.44,Wholesale
1739687,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,3HLB001,2.0,12.75,Bracelets,25.5,4.21,Wholesale
1739688,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,3HLB002,2.0,12.75,Bracelets,25.5,4.21,Wholesale
1739690,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,421HLB-S24-01,2.0,12.75,Bracelets,25.5,3.94,Wholesale
1739691,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,FLO-PPP-10,1.0,147.5,Bracelets,147.5,43.02,Wholesale
1739692,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,SEAB-PPP-10,1.0,97.5,Bracelets,97.5,21.92,Wholesale
1739693,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,WNBB-PPP-10,1.0,65.0,Bracelets,65.0,13.15,Wholesale
1739694,S04229,2025-04-15 17:11:24,2025-04-17 06:09:31,104BCA-PPP-10,1.0,97.5,Anklets,97.5,23.9,Wholesale
1739696,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,COWN001,3.0,14.25,Necklaces,42.75,4.24,Wholesale
1739697,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,COWN002,2.0,14.25,Necklaces,28.5,4.24,Wholesale
1739698,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,ONSN001,2.0,14.75,Necklaces,29.5,4.95,Wholesale
1739699,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,ONSN002,2.0,14.75,Necklaces,29.5,4.95,Wholesale
1739700,S04229,2025-04-15 17:11:24,2025-04-16 15:35:23,ONSN003,2.0,14.75,Necklaces,29.5,4.95,Wholesale
1739895,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,104BCA-S24-02,6.0,9.75,Anklets,58.5,2.39,Wholesale
1739896,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,104BCA-S24-03,6.0,9.75,Anklets,58.5,2.39,Wholesale
1739897,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,109GDB-S24-02,2.0,12.0,Bracelets,24.0,2.87,Wholesale
1739898,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,10907,5.0,12.0,Bracelets,60.0,2.87,Wholesale
1739899,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,109GDB-S24-04,4.0,12.0,Bracelets,48.0,2.86,Wholesale
1739900,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,109GDB-S24-05,4.0,14.4,Bracelets,57.6,3.97,Wholesale
1739901,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,20088,6.0,11.0,Necklaces,66.0,2.84,Wholesale
1739902,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,20092,6.0,11.0,Necklaces,66.0,2.84,Wholesale
1739903,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,22002,2.0,16.5,Necklaces,33.0,5.23,Wholesale
1739904,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,3HLB001,8.0,12.75,Bracelets,102.0,4.21,Wholesale
1739911,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,421HLB-S24-01,8.0,12.75,Bracelets,102.0,3.94,Wholesale
1739912,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,XSHN001,6.0,16.75,Necklaces,100.5,4.82,Wholesale
1739905,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,41004,6.0,11.99,Bracelets,71.94,3.44,Wholesale
1739906,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,4HLB002,5.0,11.99,Bracelets,59.95,3.44,Wholesale
1739907,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,410HLB-S24-06,6.0,11.99,Bracelets,71.94,3.22,Wholesale
1739908,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,410HLB-S24-07,8.0,14.39,Bracelets,115.12,4.14,Wholesale
1739909,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,410HLB-S24-10,6.0,11.99,Bracelets,71.94,3.27,Wholesale
1739910,S04241,2025-04-15 20:00:00,2025-04-17 06:09:31,420HLB-S24-07,8.0,14.75,Bracelets,118.0,4.63,Wholesale
1739913,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,,1.0,-21.75,Discount,-21.75,0.0,Wholesale
1739914,S04241,2025-04-15 20:00:00,2025-04-15 20:47:50,,1.0,-106.75,Discount,-106.75,0.0,Wholesale
1739872,S04240,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739873,S04240,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739874,S04240,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739875,S04240,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739876,S04240,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-L,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739858,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739859,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739860,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739861,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739862,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-L,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739863,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-S,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739864,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-M,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739865,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-L,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739866,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-S,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739867,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-M,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739868,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-L,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739869,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-S,4.0,27.0,Clothing / Full Body,108.0,7.84,Wholesale
1739870,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-M,4.0,27.0,Clothing / Full Body,108.0,7.84,Wholesale
1739871,S04239,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-L,4.0,27.0,Clothing / Full Body,108.0,7.84,Wholesale
1739847,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739848,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739849,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739850,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739851,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-L,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739852,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-S,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739853,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-M,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739854,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-L,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739855,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-S,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739856,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-M,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739857,S04238,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-L,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739833,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739834,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739835,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739836,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739837,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-L,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739838,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-S,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739839,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-M,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739840,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-L,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739844,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-S,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739845,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-M,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739846,S04237,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-L,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739810,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-S,2.0,27.0,Clothing / Full Body,54.0,7.84,Wholesale
1739813,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-S,2.0,27.0,Clothing / Full Body,54.0,6.77,Wholesale
1739814,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-M,2.0,27.0,Clothing / Full Body,54.0,6.77,Wholesale
1739815,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-L,2.0,27.0,Clothing / Full Body,54.0,6.77,Wholesale
1739816,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739817,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739818,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739830,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-S,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739831,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-M,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739832,S04236,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-L,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739796,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,8.0,21.0,Clothing / Tops,168.0,8.77,Wholesale
1739797,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,8.0,21.0,Clothing / Tops,168.0,8.77,Wholesale
1739798,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,8.0,21.0,Clothing / Tops,168.0,8.77,Wholesale
1739799,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,6.0,17.0,Clothing / Bottoms,102.0,8.38,Wholesale
1739803,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-L,6.0,17.0,Clothing / Bottoms,102.0,8.38,Wholesale
1739800,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-S,6.0,27.5,Clothing / Full Body,165.0,27.0,Wholesale
1739801,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-M,6.0,27.5,Clothing / Full Body,165.0,27.0,Wholesale
1739802,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-L,6.0,27.5,Clothing / Full Body,165.0,27.0,Wholesale
1739804,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-S,6.0,27.0,Clothing / Full Body,162.0,7.84,Wholesale
1739805,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-M,6.0,27.0,Clothing / Full Body,162.0,7.84,Wholesale
1739806,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-L,4.0,27.0,Clothing / Full Body,108.0,7.84,Wholesale
1739807,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-S,6.0,27.0,Clothing / Full Body,162.0,6.77,Wholesale
1739808,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-M,6.0,27.0,Clothing / Full Body,162.0,6.77,Wholesale
1739809,S04235,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-L,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739785,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739786,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739787,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739788,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739792,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-S,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739793,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-M,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739794,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-L,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739795,S04234,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-L,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
1739762,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-S,4.0,27.0,Clothing / Full Body,108.0,7.84,Wholesale
1739763,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-M,4.0,27.0,Clothing / Full Body,108.0,7.84,Wholesale
1739765,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-S,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739766,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-M,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739767,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-L,2.0,27.0,Clothing / Full Body,54.0,6.77,Wholesale
1739768,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739769,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739770,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,4.0,21.0,Clothing / Tops,84.0,8.77,Wholesale
1739771,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,2.0,17.0,Clothing / Bottoms,34.0,8.38,Wholesale
1739774,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,85106C1-S,4.0,27.0,Clothing / Tops,108.0,5.53,Wholesale
1739775,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,85106C1-M,4.0,27.0,Clothing / Tops,108.0,5.53,Wholesale
1739776,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,85106C1-L,2.0,27.0,Clothing / Tops,54.0,5.53,Wholesale
1739777,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-S,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739778,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-M,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739779,S04233,2025-04-15 19:00:00,2025-04-17 06:09:31,96184C-ADJ-L,4.0,27.5,Clothing / Full Body,110.0,27.0,Wholesale
1739751,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-S,6.0,27.0,Clothing / Full Body,162.0,7.84,Wholesale
1739752,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-M,6.0,27.0,Clothing / Full Body,162.0,7.84,Wholesale
1739753,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,61119C-L,4.0,27.0,Clothing / Full Body,108.0,7.84,Wholesale
1739754,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-S,6.0,27.0,Clothing / Full Body,162.0,6.77,Wholesale
1739755,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-M,6.0,27.0,Clothing / Full Body,162.0,6.77,Wholesale
1739756,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,61216C-L,4.0,27.0,Clothing / Full Body,108.0,6.77,Wholesale
1739757,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-S,8.0,21.0,Clothing / Tops,168.0,8.77,Wholesale
1739758,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-M,8.0,21.0,Clothing / Tops,168.0,8.77,Wholesale
1739759,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,88119C-L,6.0,21.0,Clothing / Tops,126.0,8.77,Wholesale
1739760,S04232,2025-04-15 19:00:00,2025-04-17 06:09:31,83119C-M,4.0,17.0,Clothing / Bottoms,68.0,8.38,Wholesale
