refund_id,order_id,quantity,subtotal,tax_subtotal,line_item_id,title,sku,product_id,product_type,variant_id,variant_sku,refund_line_item_id
gid://shopify/Refund/969245753443,#448280,1,17.86,0.0,gid://shopify/LineItem/15423514542179,Slate Vinyasa Tank,55194CL-S,gid://shopify/Product/7489766293603,Tops,gid://shopify/ProductVariant/42093383254115,55194CL-S,gid://shopify/Refund/969245753443_gid://shopify/LineItem/15423514542179
gid://shopify/Refund/967907967075,#448287,1,21.99,1.65,gid://shopify/LineItem/15423568478307,Baja Harem Pants,90104-PKT-M,gid://shopify/Product/6633433694307,Pants,gid://shopify/ProductVariant/40628288847971,90104-PKT-M,gid://shopify/Refund/967907967075_gid://shopify/LineItem/15423568478307
gid://shopify/Refund/968006271075,#448299,1,20.34,1.22,gid://shopify/LineItem/15423692144739,Positive Energy 3mm Healing Necklace,421HLN-S24-01,gid://shopify/Product/7489766883427,Necklace,gid://shopify/ProductVariant/42093385547875,421HLN-S24-01,gid://shopify/Refund/968006271075_gid://shopify/LineItem/15423692144739
gid://shopify/Refund/968006271075,#448299,1,20.34,1.22,gid://shopify/LineItem/15423692177507,Master Healer 3mm Healing Necklace,3HLN007,gid://shopify/Product/7621375754339,Necklace,gid://shopify/ProductVariant/42931207733347,3HLN007,gid://shopify/Refund/968006271075_gid://shopify/LineItem/15423692177507
gid://shopify/Refund/968006271075,#448299,1,0.45,0.03,gid://shopify/LineItem/15423692210275,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/968006271075_gid://shopify/LineItem/15423692210275
gid://shopify/Refund/970927374435,#448307,1,27.49,2.13,gid://shopify/LineItem/15423742476387,Cream Baja Pullover,88119C-L,gid://shopify/Product/6926110130275,Tops,gid://shopify/ProductVariant/40388549804131,88119C-L,gid://shopify/Refund/970927374435_gid://shopify/LineItem/15423742476387
gid://shopify/Refund/970927374435,#448307,1,21.99,1.7,gid://shopify/LineItem/15423742410851,Rainforest Harem Pants,90188-PKT-M,gid://shopify/Product/7604687765603,Pants,gid://shopify/ProductVariant/42654009557091,90188-PKT-M,gid://shopify/Refund/970927374435_gid://shopify/LineItem/15423742410851
gid://shopify/Refund/967889059939,#448329,3,46.17,2.89,gid://shopify/LineItem/15424174817379,Master Healer 2mm Metal Accent Healing Bracelet,42003,gid://shopify/Product/6925705871459,Bracelet,gid://shopify/ProductVariant/40387696754787,42003,gid://shopify/Refund/967889059939_gid://shopify/LineItem/15424174817379
gid://shopify/Refund/967889059939,#448329,1,23.09,0.0,gid://shopify/LineItem/15424174882915,Spiritual Healer 4mm + Prana Healing Bracelet Stack,BST-410HLB-S24-02-112NMB-S24-10-002,gid://shopify/Product/7680630849635,Bracelet Stack,gid://shopify/ProductVariant/42949677219939,BST-410HLB-S24-02-112NMB-S24-10-002,gid://shopify/Refund/967889059939_gid://shopify/LineItem/15424174882915
gid://shopify/Refund/967889059939,#448329,1,13.08,0.81,gid://shopify/LineItem/15424174915683,Divine Healer 2mm Metal Accent Healing Bracelet,420HLB-F23-04,gid://shopify/Product/7024918888547,Bracelet,gid://shopify/ProductVariant/40774260260963,420HLB-F23-04,gid://shopify/Refund/967889059939_gid://shopify/LineItem/15424174915683
gid://shopify/Refund/967889059939,#448329,1,0.0,0.0,gid://shopify/LineItem/15424180650083,Jewelry Gift Box,GB-JWLRY-01,gid://shopify/Product/6949739298915,Gift Wrap,gid://shopify/ProductVariant/40457403236451,GB-JWLRY-01,gid://shopify/Refund/967889059939_gid://shopify/LineItem/15424180650083
gid://shopify/Refund/967889059939,#448329,1,0.45,0.0,gid://shopify/LineItem/15424174850147,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/967889059939_gid://shopify/LineItem/15424174850147
gid://shopify/Refund/968484585571,#448331,1,29.14,2.4,gid://shopify/LineItem/15424203096163,Cream Adventure Cargo Pants,80119C-S,gid://shopify/Product/7160097767523,Pants,gid://shopify/ProductVariant/41217834319971,80119C-S,gid://shopify/Refund/968484585571_gid://shopify/LineItem/15424203096163
gid://shopify/Refund/967844167779,#448352,1,13.09,0.82,gid://shopify/LineItem/15424421494883,Clarity + Healing 4mm Healing Necklace,21071,gid://shopify/Product/6873948553315,Necklace,gid://shopify/ProductVariant/41457651023971,21071,gid://shopify/Refund/967844167779_gid://shopify/LineItem/15424421494883
gid://shopify/Refund/967844167779,#448352,1,6.35,0.39,gid://shopify/LineItem/15424421527651,Nirvana 4mm Healing Necklace,21072,gid://shopify/Product/6873941901411,Necklace,gid://shopify/ProductVariant/41457726914659,21072,gid://shopify/Refund/967844167779_gid://shopify/LineItem/15424421527651
gid://shopify/Refund/967844167779,#448352,1,13.19,0.83,gid://shopify/LineItem/15424421560419,Master Healer 4mm Healing Bracelet,41031,gid://shopify/Product/4439390978147,Bracelet,,,gid://shopify/Refund/967844167779_gid://shopify/LineItem/15424421560419
gid://shopify/Refund/967844167779,#448352,1,12.76,0.8,gid://shopify/LineItem/15424421593187,Master Healer 6mm Healing Bracelet,40087,gid://shopify/Product/7019587141731,Bracelet,gid://shopify/ProductVariant/40752357998691,40087,gid://shopify/Refund/967844167779_gid://shopify/LineItem/15424421593187
gid://shopify/Refund/970923999331,#448360,1,21.99,0.98,gid://shopify/LineItem/15424525664355,Seven Chakras Harem Pants,90206-PKT-PET-L,gid://shopify/Product/7670619308131,Pants,gid://shopify/ProductVariant/42913490731107,90206-PKT-PET-L,gid://shopify/Refund/970923999331_gid://shopify/LineItem/15424525664355
gid://shopify/Refund/967832764515,#448389,1,21.99,1.38,gid://shopify/LineItem/15424975765603,Baja Harem Pants,90104-PKT-M,gid://shopify/Product/6633433694307,Pants,gid://shopify/ProductVariant/40628288847971,90104-PKT-M,gid://shopify/Refund/967832764515_gid://shopify/LineItem/15424975765603
gid://shopify/Refund/969041477731,#448423,1,16.5,0.0,gid://shopify/LineItem/15425730707555,Master Healer 2mm Metal Accent Healing Anklet,10498,gid://shopify/Product/6921115992163,Anklet,gid://shopify/ProductVariant/40371755941987,10498,gid://shopify/Refund/969041477731_gid://shopify/LineItem/15425730707555
gid://shopify/Refund/969041477731,#448423,1,36.29,0.0,gid://shopify/LineItem/15425730740323,Enlightenment + Wisdom 2mm Necklace + Layered Bracelet Set,BUN-02-ENWSD-S-01,gid://shopify/Product/7146045898851,Jewelry Set,gid://shopify/ProductVariant/41183149883491,BUN-02-ENWSD-S-01,gid://shopify/Refund/969041477731_gid://shopify/LineItem/15425730740323
gid://shopify/Refund/969041477731,#448423,1,20.34,0.0,gid://shopify/LineItem/15425730773091,Master Healer 3mm Healing Necklace,3HLN006,gid://shopify/Product/7621375754339,Necklace,gid://shopify/ProductVariant/42717099360355,3HLN006,gid://shopify/Refund/969041477731_gid://shopify/LineItem/15425730773091
gid://shopify/Refund/969041477731,#448423,1,0.45,0.0,gid://shopify/LineItem/15425730805859,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/969041477731_gid://shopify/LineItem/15425730805859
gid://shopify/Refund/969041477731,#448423,1,9.99,0.0,gid://shopify/LineItem/15425733034083,Circles in the Sand Necklace,11012,gid://shopify/Product/6695165919331,Necklace,gid://shopify/ProductVariant/39806098931811,11012,gid://shopify/Refund/969041477731_gid://shopify/LineItem/15425733034083
gid://shopify/Refund/969082863715,#448431,1,12.62,0.76,gid://shopify/LineItem/15425903853667,Aquamarine Necklace,110SEN-S24-02,gid://shopify/Product/6694053019747,Necklace,gid://shopify/ProductVariant/41097359851619,110SEN-S24-02,gid://shopify/Refund/969082863715_gid://shopify/LineItem/15425903853667
gid://shopify/Refund/969602990179,#448434,1,19.24,1.45,gid://shopify/LineItem/15425977090147,Cream Cotton Shorts,93119CSM,gid://shopify/Product/6906747486307,Shorts,gid://shopify/ProductVariant/40329571434595,93119CSM,gid://shopify/Refund/969602990179_gid://shopify/LineItem/15425977090147
gid://shopify/Refund/969602990179,#448434,1,30.24,2.27,gid://shopify/LineItem/15425977122915,Granite Wide Leg Cotton Pants,91128C-S,gid://shopify/Product/6877764092003,Pants,gid://shopify/ProductVariant/40210086166627,91128C-S,gid://shopify/Refund/969602990179_gid://shopify/LineItem/15425977122915
gid://shopify/Refund/971887214691,#448444,1,20.61,0.0,gid://shopify/LineItem/15426151546979,Seaside Spice Baja Pullover,88196C-M,gid://shopify/Product/7600331882595,Tops,gid://shopify/ProductVariant/42640211738723,88196C-M,gid://shopify/Refund/971887214691_gid://shopify/LineItem/15426151546979
gid://shopify/Refund/967892533347,#448504,1,14.02,0.85,gid://shopify/LineItem/15426890268771,Master Healer Satellite Anklet,SATA001,gid://shopify/Product/7405790822499,Anklet,gid://shopify/ProductVariant/41867214094435,SATA001,gid://shopify/Refund/967892533347_gid://shopify/LineItem/15426890268771
gid://shopify/Refund/967892533347,#448504,1,6.11,0.37,gid://shopify/LineItem/15426890301539,Mystery Healing Bracelet,MYST-HLG-BRA,gid://shopify/Product/6704969711715,Bracelet,gid://shopify/ProductVariant/40267192959075,MYST-HLG-BRA,gid://shopify/Refund/967892533347_gid://shopify/LineItem/15426890301539
gid://shopify/Refund/967892533347,#448504,1,16.49,0.99,gid://shopify/LineItem/15426890334307,Master Healer 2mm Layered Healing Bracelet,42002,gid://shopify/Product/6903339384931,Bracelet,gid://shopify/ProductVariant/40328080097379,42002,gid://shopify/Refund/967892533347_gid://shopify/LineItem/15426890334307
gid://shopify/Refund/967892533347,#448504,1,16.49,0.99,gid://shopify/LineItem/15426890367075,Master Healer 2mm Layered Healing Bracelet,42001,gid://shopify/Product/6903339384931,Bracelet,gid://shopify/ProductVariant/40311143268451,42001,gid://shopify/Refund/967892533347_gid://shopify/LineItem/15426890367075
gid://shopify/Refund/968404566115,#448520,1,21.99,1.65,gid://shopify/LineItem/15427161587811,Deep Teal Harem Pants,90120-PKT-PET-M,gid://shopify/Product/6873234079843,Pants,gid://shopify/ProductVariant/40191998885987,90120-PKT-PET-M,gid://shopify/Refund/968404566115_gid://shopify/LineItem/15427161587811
gid://shopify/Refund/968101494883,#448562,1,21.99,1.59,gid://shopify/LineItem/15427634167907,Bondi Harem Pants,90056-PKT-L,gid://shopify/Product/4446389764195,Pants,gid://shopify/ProductVariant/41634025865315,90056-PKT-L,gid://shopify/Refund/968101494883_gid://shopify/LineItem/15427634167907
gid://shopify/Refund/968982724707,#448577,1,9.77,0.0,gid://shopify/LineItem/15427744399459,Mystery Healing Necklace,MYST-NECK,gid://shopify/Product/7407247687779,Necklace,gid://shopify/ProductVariant/41874082201699,MYST-NECK,gid://shopify/Refund/968982724707_gid://shopify/LineItem/15427744399459
gid://shopify/Refund/968982724707,#448577,1,12.65,0.0,gid://shopify/LineItem/15427744432227,Mermaid's Tale Shell Necklace,20092,gid://shopify/Product/4628166606947,Necklace,,,gid://shopify/Refund/968982724707_gid://shopify/LineItem/15427744432227
gid://shopify/Refund/968982724707,#448577,1,9.35,0.0,gid://shopify/LineItem/15427744464995,Dawn Patrol Men's Bracelet,10302,gid://shopify/Product/4874160323,Bracelet,gid://shopify/ProductVariant/15089563459,10302,gid://shopify/Refund/968982724707_gid://shopify/LineItem/15427744464995
gid://shopify/Refund/968982724707,#448577,1,9.35,0.0,gid://shopify/LineItem/15427744497763,King Triton Men's Bracelet,10357,gid://shopify/Product/6856926691427,Bracelet,gid://shopify/ProductVariant/40132380819555,10357,gid://shopify/Refund/968982724707_gid://shopify/LineItem/15427744497763
gid://shopify/Refund/968982724707,#448577,1,30.24,0.0,gid://shopify/LineItem/15427744530531,Master Healer 4mm Jewelry Set,MH-GS-03,gid://shopify/Product/4737748467811,Jewelry Set,gid://shopify/ProductVariant/40893445734499,MH-GS-03,gid://shopify/Refund/968982724707_gid://shopify/LineItem/15427744530531
gid://shopify/Refund/968982724707,#448577,1,0.0,0.0,gid://shopify/LineItem/15427746594915,Jewelry Gift Box,GB-JWLRY-01,gid://shopify/Product/6949739298915,Gift Wrap,gid://shopify/ProductVariant/40457403236451,GB-JWLRY-01,gid://shopify/Refund/968982724707_gid://shopify/LineItem/15427746594915
gid://shopify/Refund/969592930403,#448585,1,19.24,0.0,gid://shopify/LineItem/15427784179811,Black Cotton Shorts,93105CLXL,gid://shopify/Product/6695226081379,Shorts,gid://shopify/ProductVariant/39728823730275,93105CLXL,gid://shopify/Refund/969592930403_gid://shopify/LineItem/15427784179811
gid://shopify/Refund/969592930403,#448585,1,21.99,0.0,gid://shopify/LineItem/15427784212579,Black Harem Pants,90105-PKT-PET-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/40386057142371,90105-PKT-PET-L,gid://shopify/Refund/969592930403_gid://shopify/LineItem/15427784212579
gid://shopify/Refund/967821033571,#448610,1,21.99,1.32,gid://shopify/LineItem/15427950772323,Carmel Harem Pants,90189-PKT-L,gid://shopify/Product/7592508522595,Pants,gid://shopify/ProductVariant/42608336699491,90189-PKT-L,gid://shopify/Refund/967821033571_gid://shopify/LineItem/15427950772323
gid://shopify/Refund/967829291107,#448630,1,21.99,1.21,gid://shopify/LineItem/15428118511715,Como Harem Pants,90116-PKT-M,gid://shopify/Product/7576418254947,Pants,gid://shopify/ProductVariant/42558396629091,90116-PKT-M,gid://shopify/Refund/967829291107_gid://shopify/LineItem/15428118511715
gid://shopify/Refund/967854030947,#448674,1,21.99,0.0,gid://shopify/LineItem/15428378067043,Black Harem Pants,90105-PKT-TAL-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977925731,90105-PKT-TAL-S,gid://shopify/Refund/967854030947_gid://shopify/LineItem/15428378067043
gid://shopify/Refund/974066352227,#448676,1,16.49,1.15,gid://shopify/LineItem/15428378394723,Master Healer 2mm Layered Healing Bracelet,42002,gid://shopify/Product/6903339384931,Bracelet,gid://shopify/ProductVariant/40328080097379,42002,gid://shopify/Refund/974066352227_gid://shopify/LineItem/15428378394723
gid://shopify/Refund/974066352227,#448676,1,16.49,1.16,gid://shopify/LineItem/15428378427491,Master Manifestor 2mm Layered Healing Bracelet,2HLB001,gid://shopify/Product/7600331292771,Bracelet,gid://shopify/ProductVariant/42640210559075,2HLB001,gid://shopify/Refund/974066352227_gid://shopify/LineItem/15428378427491
gid://shopify/Refund/974066352227,#448676,1,0.45,0.0,gid://shopify/LineItem/15428378460259,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/974066352227_gid://shopify/LineItem/15428378460259
gid://shopify/Refund/969606594659,#448698,1,34.64,2.22,gid://shopify/LineItem/15428438196323,Seaside Spice Nomad Jumpsuit,81196C-ADJ-M,gid://shopify/Product/7600332046435,Romper,gid://shopify/ProductVariant/42640212230243,81196C-ADJ-M,gid://shopify/Refund/969606594659_gid://shopify/LineItem/15428438196323
gid://shopify/Refund/969606594659,#448698,1,24.75,1.57,gid://shopify/LineItem/15428438130787,Akha Tribal Print Kimono,50178,gid://shopify/Product/7671533273187,Kimono,gid://shopify/ProductVariant/42918662570083,50178,gid://shopify/Refund/969606594659_gid://shopify/LineItem/15428438130787
gid://shopify/Refund/969606594659,#448698,1,30.24,1.93,gid://shopify/LineItem/15428438098019,Sage Boyfriend Button Up,85147C-S,gid://shopify/Product/6925697155171,Tops,gid://shopify/ProductVariant/40387645341795,85147C-S,gid://shopify/Refund/969606594659_gid://shopify/LineItem/15428438098019
gid://shopify/Refund/970628366435,#448711,1,18.14,1.08,gid://shopify/LineItem/15428496851043,Master Healer 4mm Healing Necklace,21073,gid://shopify/Product/4704192397411,Necklace,gid://shopify/ProductVariant/40328087470179,21073,gid://shopify/Refund/970628366435_gid://shopify/LineItem/15428496851043
gid://shopify/Refund/967819100259,#448772,1,24.75,0.0,gid://shopify/LineItem/15428813783139,Canggu Kimono Cover Up,50131,gid://shopify/Product/6830807810147,Kimono,gid://shopify/ProductVariant/41202290163811,50131,gid://shopify/Refund/967819100259_gid://shopify/LineItem/15428813783139
gid://shopify/Refund/972986974307,#448845,1,12.1,0.73,gid://shopify/LineItem/15429282988131,Circles in the Sand Necklace,11012,gid://shopify/Product/6695165919331,Necklace,gid://shopify/ProductVariant/39806098931811,11012,gid://shopify/Refund/972986974307_gid://shopify/LineItem/15429282988131
gid://shopify/Refund/972986974307,#448845,1,0.0,0.0,gid://shopify/LineItem/15429284593763,Jewelry Gift Box,GB-JWLRY-01,gid://shopify/Product/6949739298915,Gift Wrap,gid://shopify/ProductVariant/40457403236451,GB-JWLRY-01,gid://shopify/Refund/972986974307_gid://shopify/LineItem/15429284593763
gid://shopify/Refund/972986974307,#448845,1,31.34,1.89,gid://shopify/LineItem/15429282955363,Pearl Necklace Stack,NST-GODN02-NKL49-02,gid://shopify/Product/6647789846627,Necklace Stack,gid://shopify/ProductVariant/39600825008227,NST-GODN02-NKL49-02,gid://shopify/Refund/972986974307_gid://shopify/LineItem/15429282955363
gid://shopify/Refund/972986974307,#448845,1,36.84,0.0,gid://shopify/LineItem/15429282922595,Good Fortune Necklace Stack,NST-240MPN-S24-01-230HLN-S24-02-002,gid://shopify/Product/7680614924387,Necklace Stack,gid://shopify/ProductVariant/42949422710883,NST-240MPN-S24-01-230HLN-S24-02-002,gid://shopify/Refund/972986974307_gid://shopify/LineItem/15429282922595
gid://shopify/Refund/967908327523,#448847,1,30.24,0.0,gid://shopify/LineItem/15429298618467,Black Wide Leg Cotton Pants,91105C-PET-SM,gid://shopify/Product/6695201505379,Pants,gid://shopify/ProductVariant/40240536748131,91105C-PET-SM,gid://shopify/Refund/967908327523_gid://shopify/LineItem/15429298618467
gid://shopify/Refund/967908327523,#448847,1,21.99,0.0,gid://shopify/LineItem/15429298585699,Vintage Wash Bondi Harem Pants,90172-PKT-PET-S,gid://shopify/Product/7035440693347,Pants,gid://shopify/ProductVariant/40819404013667,90172-PKT-PET-S,gid://shopify/Refund/967908327523_gid://shopify/LineItem/15429298585699
gid://shopify/Refund/970918559843,#448870,1,43.99,3.84,gid://shopify/LineItem/15429414387811,Nosara Lounge Set,ASETS-50181-90181-PKT-PET-S-02,gid://shopify/Product/7670329147491,Lounge Set,gid://shopify/ProductVariant/42911634653283,ASETS-50181-90181-PKT-PET-S-02,gid://shopify/Refund/970918559843_gid://shopify/LineItem/15429414387811
gid://shopify/Refund/970918559843,#448870,1,27.49,2.41,gid://shopify/LineItem/15429414355043,Pearl Hatha Long Sleeve Top,57106CL-S,gid://shopify/Product/7532064014435,Tops,gid://shopify/ProductVariant/42422432399459,57106CL-S,gid://shopify/Refund/970918559843_gid://shopify/LineItem/15429414355043
gid://shopify/Refund/970918559843,#448870,1,23.64,2.07,gid://shopify/LineItem/15429414322275,Pearl Full Length Yin Scoop Neck Top,58106CL-S,gid://shopify/Product/7546236043363,Tops,gid://shopify/ProductVariant/42466402566243,58106CL-S,gid://shopify/Refund/970918559843_gid://shopify/LineItem/15429414322275
gid://shopify/Refund/970275717219,#448914,1,18.7,1.21,gid://shopify/LineItem/15429820186723,"""Trust the Universe"" Goddess Necklace",22016,gid://shopify/Product/6848131891299,Necklace,gid://shopify/ProductVariant/41457616748643,22016,gid://shopify/Refund/970275717219_gid://shopify/LineItem/15429820186723
gid://shopify/Refund/970275717219,#448914,1,21.99,1.43,gid://shopify/LineItem/15429820219491,Master Healer 2mm Metal Accent Healing Necklace,23001,gid://shopify/Product/6900513046627,Necklace,gid://shopify/ProductVariant/40300103139427,23001,gid://shopify/Refund/970275717219_gid://shopify/LineItem/15429820219491
gid://shopify/Refund/970275717219,#448914,1,1.83,0.0,gid://shopify/LineItem/15429820252259,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835558629475,SHIPPED_CARBON,gid://shopify/Refund/970275717219_gid://shopify/LineItem/15429820252259
gid://shopify/Refund/970275717219,#448914,1,15.39,1.0,gid://shopify/LineItem/15429820285027,Master Healer 2mm Metal Accent Healing Bracelet,42003,gid://shopify/Product/6925705871459,Bracelet,gid://shopify/ProductVariant/40387696754787,42003,gid://shopify/Refund/970275717219_gid://shopify/LineItem/15429820285027
gid://shopify/Refund/970275717219,#448914,1,16.49,1.07,gid://shopify/LineItem/15429820317795,Florida Paradise Found Bracelet,4HLB015,gid://shopify/Product/7657765994595,Bracelet,gid://shopify/ProductVariant/42863472214115,4HLB015,gid://shopify/Refund/970275717219_gid://shopify/LineItem/15429820317795
gid://shopify/Refund/970275717219,#448914,1,14.29,0.94,gid://shopify/LineItem/15429820350563,Good Fortune & Inspiration 3mm Metal Accent Bracelet,3HLB002,gid://shopify/Product/7600331260003,Bracelet,gid://shopify/ProductVariant/42640210526307,3HLB002,gid://shopify/Refund/970275717219_gid://shopify/LineItem/15429820350563
gid://shopify/Refund/973625786467,#448928,1,20.34,1.23,gid://shopify/LineItem/15429903974499,Master Healer 3mm Healing Necklace,3HLN007,gid://shopify/Product/7621375754339,Necklace,gid://shopify/ProductVariant/42931207733347,3HLN007,gid://shopify/Refund/973625786467_gid://shopify/LineItem/15429903974499
gid://shopify/Refund/973625786467,#448928,1,16.49,0.99,gid://shopify/LineItem/15429904007267,Master Healer 2mm Layered Healing Bracelet,42002,gid://shopify/Product/6903339384931,Bracelet,gid://shopify/ProductVariant/40328080097379,42002,gid://shopify/Refund/973625786467_gid://shopify/LineItem/15429904007267
gid://shopify/Refund/973625786467,#448928,1,14.29,0.86,gid://shopify/LineItem/15429904040035,Master Healer 3mm Metal Accent Bracelet,3HLB005,gid://shopify/Product/7621378965603,Bracelet,gid://shopify/ProductVariant/42717106339939,3HLB005,gid://shopify/Refund/973625786467_gid://shopify/LineItem/15429904040035
gid://shopify/Refund/973625786467,#448928,1,20.34,1.23,gid://shopify/LineItem/15429904072803,Master Healer 3mm Healing Necklace,3HLN006,gid://shopify/Product/7621375754339,Necklace,gid://shopify/ProductVariant/42717099360355,3HLN006,gid://shopify/Refund/973625786467_gid://shopify/LineItem/15429904072803
gid://shopify/Refund/973625786467,#448928,1,0.45,0.0,gid://shopify/LineItem/15429904105571,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/973625786467_gid://shopify/LineItem/15429904105571
gid://shopify/Refund/968483504227,#448950,1,21.99,1.54,gid://shopify/LineItem/15430050119779,Santa Barbara Island Harem Pants,90053-PKT-L,gid://shopify/Product/7617757708387,Pants,gid://shopify/ProductVariant/42705795874915,90053-PKT-L,gid://shopify/Refund/968483504227_gid://shopify/LineItem/15430050119779
gid://shopify/Refund/968483504227,#448950,1,21.99,1.54,gid://shopify/LineItem/15430050087011,Moon Shadow Harem Pants,90165-PKT-L,gid://shopify/Product/7075020406883,Pants,gid://shopify/ProductVariant/41427587694691,90165-PKT-L,gid://shopify/Refund/968483504227_gid://shopify/LineItem/15430050087011
gid://shopify/Refund/970769989731,#448952,1,23.64,0.0,gid://shopify/LineItem/15430074335331,Cream Saltwater Shrug,53119C,gid://shopify/Product/7157900771427,Tops,gid://shopify/ProductVariant/41208714821731,53119C,gid://shopify/Refund/970769989731_gid://shopify/LineItem/15430074335331
gid://shopify/Refund/970769989731,#448952,1,29.14,0.0,gid://shopify/LineItem/15430074368099,Cream Adventure Cargo Pants,80119C-L,gid://shopify/Product/7160097767523,Pants,gid://shopify/ProductVariant/41217834385507,80119C-L,gid://shopify/Refund/970769989731_gid://shopify/LineItem/15430074368099
gid://shopify/Refund/970769989731,#448952,1,27.49,0.0,gid://shopify/LineItem/15430074400867,Cream Baja Pullover,88119C-L,gid://shopify/Product/6926110130275,Tops,gid://shopify/ProductVariant/40388549804131,88119C-L,gid://shopify/Refund/970769989731_gid://shopify/LineItem/15430074400867
gid://shopify/Refund/968415510627,#449012,1,21.99,1.93,gid://shopify/LineItem/15430454509667,Pearl Cropped Yin Scoop Neck Top,54106CL-L,gid://shopify/Product/7179150196835,Tops,gid://shopify/ProductVariant/41283029205091,54106CL-L,gid://shopify/Refund/968415510627_gid://shopify/LineItem/15430454509667
gid://shopify/Refund/968415510627,#449012,1,15.69,1.38,gid://shopify/LineItem/15430454542435,Geneva Jogger Harem Pants,92180-L,gid://shopify/Product/7275828150371,Pants,gid://shopify/ProductVariant/41566020206691,92180-L,gid://shopify/Refund/968415510627_gid://shopify/LineItem/15430454542435
gid://shopify/Refund/968415510627,#449012,1,27.49,2.4,gid://shopify/LineItem/15430454575203,Pearl Hatha Long Sleeve Top,57106CL-L,gid://shopify/Product/7532064014435,Tops,gid://shopify/ProductVariant/42422432464995,57106CL-L,gid://shopify/Refund/968415510627_gid://shopify/LineItem/15430454575203
gid://shopify/Refund/968415510627,#449012,1,40.14,3.5,gid://shopify/LineItem/15430454607971,Nosara Daydreamer Top + Harem Pants Set,ASETS-52181-90181-PKT-XL-02,gid://shopify/Product/7670328852579,Lounge Set,gid://shopify/ProductVariant/42911632457827,ASETS-52181-90181-PKT-XL-02,gid://shopify/Refund/968415510627_gid://shopify/LineItem/15430454607971
gid://shopify/Refund/969654141027,#449037,1,34.64,3.04,gid://shopify/LineItem/15430634733667,Moon Dancer Moonstone Necklace Stack,NST-02-MOONSTONE-SLV-01,gid://shopify/Product/7047971045475,Necklace Stack,gid://shopify/ProductVariant/41040561340515,NST-02-MOONSTONE-SLV-01,gid://shopify/Refund/969654141027_gid://shopify/LineItem/15430634733667
gid://shopify/Refund/969654141027,#449037,1,16.49,1.44,gid://shopify/LineItem/15430634766435,Growth & Inspiration 2mm Layered Healing Bracelet,2HLB002,gid://shopify/Product/7600331391075,Bracelet,gid://shopify/ProductVariant/42640211050595,2HLB002,gid://shopify/Refund/969654141027_gid://shopify/LineItem/15430634766435
gid://shopify/Refund/969654141027,#449037,1,16.49,1.45,gid://shopify/LineItem/15430634799203,Master Manifestor 2mm Layered Healing Bracelet,2HLB001,gid://shopify/Product/7600331292771,Bracelet,gid://shopify/ProductVariant/42640210559075,2HLB001,gid://shopify/Refund/969654141027_gid://shopify/LineItem/15430634799203
gid://shopify/Refund/969654141027,#449037,1,12.65,1.09,gid://shopify/LineItem/15430634864739,Mademoishelle Necklace,20088,gid://shopify/Product/4628164345955,Necklace,,,gid://shopify/Refund/969654141027_gid://shopify/LineItem/15430634864739
gid://shopify/Refund/969654141027,#449037,1,0.0,0.0,gid://shopify/LineItem/15430636109923,Jewelry Gift Box,GB-JWLRY-01,gid://shopify/Product/6949739298915,Gift Wrap,gid://shopify/ProductVariant/40457403236451,GB-JWLRY-01,gid://shopify/Refund/969654141027_gid://shopify/LineItem/15430636109923
gid://shopify/Refund/968104575075,#449177,1,30.24,1.96,gid://shopify/LineItem/15431815725155,Black Wide Leg Cotton Pants,91105C-PET-SM,gid://shopify/Product/6695201505379,Pants,gid://shopify/ProductVariant/40240536748131,91105C-PET-SM,gid://shopify/Refund/968104575075_gid://shopify/LineItem/15431815725155
gid://shopify/Refund/968104575075,#449177,1,21.99,1.43,gid://shopify/LineItem/15431815790691,Onyx Cropped Yin Scoop Neck Top,54105CL-S,gid://shopify/Product/7179138695267,Tops,gid://shopify/ProductVariant/41283008856163,54105CL-S,gid://shopify/Refund/968104575075_gid://shopify/LineItem/15431815790691
