order_id,delivery_id,ship_date,scheduled_date,invoice_id,invoice_number,invoice_amount_residual,due_date,channel,payment_terms,invoice_move_id,payment_ids,total_paid,amount_residual
S03476,114007,2025-03-01 23:00:00,2025-03-01 23:00:00,,,,2025-03-01 23:00:00,Wholesale,Due on Ship,,[],0.0,1836.4
S03473,113768,2025-03-01 23:00:00,2025-03-01 23:00:00,,,,2025-03-01 23:00:00,Wholesale,Due on Ship,,[],0.0,641.25
S03473,113762,2025-03-01 23:00:00,2025-03-01 23:00:00,,,,2025-03-01 23:00:00,Wholesale,Due on Ship,,[],0.0,641.25
#465351,123792,2025-03-02 14:13:20,2025-03-02 14:13:20,,,,2025-03-02 14:13:20,,,,[],0.0,
S02778,94826,2025-03-02 20:00:00,2025-03-02 20:00:00,,,,2025-03-02 20:00:00,,,,[],0.0,
#KQSZZPJVB6,123986,2025-03-03 04:44:13,2025-03-03 04:44:13,,,,2025-04-02 04:44:13,Faire,30 Days,,[],0.0,251.53
#9VF89JMDQM,115057,2025-03-03 16:01:45,2025-03-03 16:01:45,,,,2025-04-02 16:01:45,Faire,30 Days,,[],0.0,1425.34
S03538,124270,2025-03-03 17:00:00,2025-03-03 17:00:00,,,,2025-03-03 17:00:00,Wholesale,Due on Ship,,[],0.0,1613.83
S03538,115564,2025-03-03 17:00:00,2025-03-03 17:00:00,,,,2025-03-03 17:00:00,Wholesale,Due on Ship,,[],0.0,1613.83
S03196,105587,2025-03-03 18:00:00,2025-03-03 18:00:00,,,,2025-03-03 18:00:00,,,,[],0.0,
S03196,97586,2025-03-03 18:00:00,2025-03-03 18:00:00,,,,2025-03-03 18:00:00,,,,[],0.0,
S03528,115569,2025-03-03 22:00:00,2025-03-03 22:00:00,,,,2025-03-03 22:00:00,Wholesale,Due on Ship,,[],0.0,1536.33
S03597,124952,2025-03-03 23:00:00,2025-03-03 23:00:00,,,,2025-03-03 23:00:00,Wholesale,Due on Ship,,[],0.0,1667.44
S03597,114907,2025-03-03 23:00:00,2025-03-03 23:00:00,,,,2025-03-03 23:00:00,Wholesale,Due on Ship,,[],0.0,1667.44
S03898,124103,2025-03-04 22:00:00,2025-03-04 22:00:00,,,,2025-03-04 22:00:00,Wholesale,Due on Ship,,[],0.0,0.0
#465957,124464,2025-03-05 17:31:03,2025-03-05 17:31:03,,,,2025-03-05 17:31:03,,,,[],0.0,
#465960,124472,2025-03-05 17:51:28,2025-03-05 17:51:28,,,,2025-03-05 17:51:28,,,,[],0.0,
#465961,124471,2025-03-05 17:55:51,2025-03-05 17:55:51,,,,2025-03-05 17:55:51,,,,[],0.0,
S03900,124285,2025-03-05 19:00:00,2025-03-05 19:00:00,,,,2025-03-05 19:00:00,Wholesale,Due on Ship,,[],0.0,1636.0
#9WEFR4MKVY,116075,2025-03-06 01:34:58,2025-03-06 01:34:58,,,,2025-04-05 01:34:58,Faire,30 Days,,[],0.0,423.95
#466090,124617,2025-03-06 13:12:25,2025-03-06 13:12:25,,,,2025-03-06 13:12:25,,,,[],0.0,
S03540,124499,2025-03-06 18:00:00,2025-03-06 18:00:00,,,,2025-03-06 18:00:00,Wholesale,Due on Ship,,[],0.0,671.5
#466131,124665,2025-03-06 18:05:33,2025-03-06 18:05:33,,,,2025-03-06 18:05:33,,,,[],0.0,
#466197,124785,2025-03-06 23:43:21,2025-03-06 23:43:21,,,,2025-03-06 23:43:21,,,,[],0.0,
S03604,116729,2025-03-07 16:00:00,2025-03-07 16:00:00,,,,2025-03-07 16:00:00,Wholesale,Due on Ship,,[],0.0,267.0
S03604,115096,2025-03-07 16:00:00,2025-03-07 16:00:00,,,,2025-03-07 16:00:00,Wholesale,Due on Ship,,[],0.0,267.0
S03308,118448,2025-03-07 19:00:00,2025-03-07 19:00:00,,,,2025-03-07 19:00:00,Wholesale,Due on Ship,,[],0.0,1742.0
S03308,113261,2025-03-07 19:00:00,2025-03-07 19:00:00,,,,2025-03-07 19:00:00,Wholesale,Due on Ship,,[],0.0,1742.0
S03843,122349,2025-03-07 20:00:00,2025-03-07 20:00:00,,,,2025-03-07 20:00:00,Wholesale,Due on Ship,,[],0.0,931.47
S03658,117050,2025-03-07 20:00:00,2025-03-07 20:00:00,,,,2025-04-06 20:00:00,Wholesale,Net 30,,[],0.0,0.0
#466439,125860,2025-03-07 21:42:33,2025-03-07 21:42:33,,,,2025-03-07 21:42:33,,,,[],0.0,
#466441,125893,2025-03-07 21:56:20,2025-03-07 21:56:20,,,,2025-03-07 21:56:20,,,,[],0.0,
S03461,118095,2025-03-07 22:00:00,2025-03-07 22:00:00,,,,2025-03-07 22:00:00,Wholesale,Due on Ship,,[],0.0,982.5
S02877,108362,2025-03-07 22:00:00,2025-03-07 22:00:00,,,,2025-03-07 22:00:00,Wholesale,Due on Ship,,[],0.0,444.0
S03320,114012,2025-03-07 23:00:00,2025-03-07 23:00:00,,,,2025-03-07 23:00:00,Wholesale,Due on Ship,,[],0.0,1042.95
#JA4AM44TEZ,125047,2025-03-08 00:00:00,2025-03-08 00:00:00,,,,2025-04-07 00:00:00,Faire,30 Days,,[],0.0,48.89
S03289,124133,2025-03-08 01:00:00,2025-03-08 01:00:00,,,,2025-03-08 01:00:00,Wholesale,Due on Ship,,[],0.0,3399.16
#466520,125892,2025-03-08 02:38:31,2025-03-08 02:38:31,,,,2025-03-08 02:38:31,,,,[],0.0,
#466605,125859,2025-03-08 13:25:42,2025-03-08 13:25:42,,,,2025-03-08 13:25:42,,,,[],0.0,
#466756,125390,2025-03-08 23:06:53,2025-03-08 23:06:53,,,,2025-03-08 23:06:53,,,,[],0.0,
#467131,125904,2025-03-10 03:20:12,2025-03-10 03:20:12,,,,2025-03-10 03:20:12,,,,[],0.0,
#467133,125769,2025-03-10 03:25:11,2025-03-10 03:25:11,,,,2025-03-10 03:25:11,,,,[],0.0,
S03513,121634,2025-03-10 19:00:00,2025-03-10 19:00:00,,,,2025-03-10 19:00:00,Wholesale,Due on Ship,,[],0.0,1107.0
S03513,116725,2025-03-10 19:00:00,2025-03-10 19:00:00,,,,2025-03-10 19:00:00,Wholesale,Due on Ship,,[],0.0,1107.0
S03513,115573,2025-03-10 19:00:00,2025-03-10 19:00:00,,,,2025-03-10 19:00:00,Wholesale,Due on Ship,,[],0.0,1107.0
#467350,126019,2025-03-11 02:58:09,2025-03-11 02:58:09,,,,2025-03-11 02:58:09,,,,[],0.0,
S03903,125947,2025-03-11 17:00:00,2025-03-11 17:00:00,,,,2025-03-11 17:00:00,Wholesale,Due on Ship,,[],0.0,1823.22
S03921,125940,2025-03-11 20:00:00,2025-03-11 20:00:00,,,,2025-04-10 20:00:00,Wholesale,30 Days,,[],0.0,173.0
S03916,126364,2025-03-12 15:00:00,2025-03-12 15:00:00,,,,2025-03-12 15:00:00,Wholesale,Due on Ship,,[],0.0,805.44
S03930,126119,2025-03-12 17:00:00,2025-03-12 17:00:00,,,,2025-03-12 17:00:00,Wholesale,Due on Ship,,[],0.0,1356.0
S03869,126144,2025-03-12 18:00:00,2025-03-12 18:00:00,,,,2025-03-12 18:00:00,Wholesale,Due on Ship,,[],0.0,2032.0
NONE,119574,2025-03-12 21:00:00,2025-03-12 21:00:00,,,,2025-03-12 21:00:00,,,,[],0.0,
S03787,119192,2025-03-12 21:00:00,2025-03-12 21:00:00,,,,2025-03-12 21:00:00,,,,[],0.0,
#8P9R9DMBGG,116080,2025-03-14 11:59:59,2025-03-14 11:59:59,,,,2025-04-13 11:59:59,Faire,30 Days,,[],0.0,513.61
#S44ZZEYJ8M,116079,2025-03-14 11:59:59,2025-03-14 11:59:59,,,,2025-04-13 11:59:59,Faire,30 Days,,[],0.0,95.63
#Z9KBTWV938,116047,2025-03-14 11:59:59,2025-03-14 11:59:59,,,,2025-04-13 11:59:59,Faire,30 Days,,[],0.0,250.48
#H57C9K6C5Z,116046,2025-03-14 11:59:59,2025-03-14 11:59:59,,,,2025-04-13 11:59:59,Faire,30 Days,,[],0.0,191.55
S03937,128126,2025-03-14 16:00:00,2025-03-14 16:00:00,,,,2025-03-14 16:00:00,Wholesale,Due on Ship,,[],0.0,193.0
S03937,126867,2025-03-14 16:00:00,2025-03-14 16:00:00,,,,2025-03-14 16:00:00,Wholesale,Due on Ship,,[],0.0,193.0
S03845,121422,2025-03-14 16:00:00,2025-03-14 16:00:00,,,,2025-04-13 16:00:00,Wholesale,30 Days,,[],0.0,1666.46
S03919,127614,2025-03-14 17:00:00,2025-03-14 17:00:00,,,,2025-03-14 17:00:00,Wholesale,Due on Ship,,[],0.0,8306.46
S03919,126633,2025-03-14 17:00:00,2025-03-14 17:00:00,,,,2025-03-14 17:00:00,Wholesale,Due on Ship,,[],0.0,8306.46
S03346,126667,2025-03-14 18:00:00,2025-03-14 18:00:00,,,,2025-03-14 18:00:00,Wholesale,Due on Ship,,[],0.0,2345.94
S03346,126666,2025-03-14 18:00:00,2025-03-14 18:00:00,,,,2025-03-14 18:00:00,Wholesale,Due on Ship,,[],0.0,2345.94
S03346,116720,2025-03-14 18:00:00,2025-03-14 18:00:00,,,,2025-03-14 18:00:00,Wholesale,Due on Ship,,[],0.0,2345.94
S03346,115593,2025-03-14 18:00:00,2025-03-14 18:00:00,,,,2025-03-14 18:00:00,Wholesale,Due on Ship,,[],0.0,2345.94
S03944,126650,2025-03-14 19:00:00,2025-03-14 19:00:00,,,,2025-04-13 19:00:00,Wholesale,30 Days,,[],0.0,1873.39
S03897,125879,2025-03-14 19:00:00,2025-03-14 19:00:00,,,,2025-03-14 19:00:00,Wholesale,Due on Ship,,[],0.0,2495.9
S03408,126870,2025-03-14 20:00:00,2025-03-14 20:00:00,,,,2025-03-14 20:00:00,Wholesale,Due on Ship,,[],0.0,2416.0
S03408,126869,2025-03-14 20:00:00,2025-03-14 20:00:00,,,,2025-03-14 20:00:00,Wholesale,Due on Ship,,[],0.0,2416.0
S03408,115590,2025-03-14 20:00:00,2025-03-14 20:00:00,,,,2025-03-14 20:00:00,Wholesale,Due on Ship,,[],0.0,2416.0
S03625,124532,2025-03-14 21:00:00,2025-03-14 21:00:00,,,,2025-04-13 21:00:00,Wholesale,30 Days,,[],0.0,1396.5
S03410,115411,2025-03-14 21:00:00,2025-03-14 21:00:00,,,,2025-04-13 21:00:00,Wholesale,30 Days,,[],0.0,1147.5
#MBQYMEU5G5,127037,2025-03-15 04:45:42,2025-03-15 04:45:42,,,,2025-04-14 04:45:42,Faire,30 Days,,[],0.0,315.28
S03010,83528,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03015,83527,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,576.0
S03016,83526,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,576.0
S03014,83525,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,576.0
S03013,83524,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,576.0
S03012,83523,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,576.0
S03011,83522,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,576.0
S03009,83521,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03008,83520,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03007,83519,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03006,83513,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03005,83512,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03004,83511,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03003,83510,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03002,83509,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03001,83508,2025-03-15 17:00:00,2025-03-15 17:00:00,,,,2025-04-14 17:00:00,Wholesale,30 Days,,[],0.0,996.0
S03780,118586,2025-03-15 18:00:00,2025-03-15 18:00:00,,,,2025-04-14 18:00:00,Wholesale,30 Days,,[],0.0,866.75
S03601,115141,2025-03-15 18:00:00,2025-03-15 18:00:00,,,,2025-04-14 18:00:00,Wholesale,30 Days,,[],0.0,4150.0
S03599,114864,2025-03-15 18:00:00,2025-03-15 18:00:00,,,,2025-03-15 18:00:00,,,,[],0.0,
S03807,119730,2025-03-15 20:00:00,2025-03-15 20:00:00,,,,2025-03-15 20:00:00,Wholesale,Due on Ship,,[],0.0,1932.0
S03711,117403,2025-03-15 20:00:00,2025-03-15 20:00:00,,,,2025-04-29 20:00:00,Wholesale,45 Days,,[],0.0,15797.28
S03559,114008,2025-03-15 20:00:00,2025-03-15 20:00:00,,,,2025-03-15 20:00:00,Wholesale,Due on Ship,,[],0.0,672.13
S03378,113655,2025-03-15 20:00:00,2025-03-15 20:00:00,,,,2025-03-15 20:00:00,Wholesale,Due on Ship,,[],0.0,9513.5
#3DRY65TZEV,116045,2025-03-15 20:42:22,2025-03-15 20:42:22,,,,2025-04-14 20:42:22,Faire,30 Days,,[],0.0,4421.61
S03691,117064,2025-03-15 21:00:00,2025-03-15 21:00:00,,,,2025-04-14 21:00:00,Wholesale,30 Days,,[],0.0,858.5
S03529,115567,2025-03-15 21:00:00,2025-03-15 21:00:00,,,,2025-03-15 21:00:00,Wholesale,Due on Ship,,[],0.0,1657.39
S03589,115122,2025-03-15 21:00:00,2025-03-15 21:00:00,,,,2025-03-15 21:00:00,Wholesale,Due on Ship,,[],0.0,779.5
S03831,121038,2025-03-15 22:00:00,2025-03-15 22:00:00,,,,2025-03-15 22:00:00,Wholesale,Due on Ship,,[],0.0,869.29
#CUXE4QVSMK,116060,2025-03-15 23:02:10,2025-03-15 23:02:10,,,,2025-04-14 23:02:10,Faire,30 Days,,[],0.0,1499.92
S03627,115234,2025-03-16 01:00:00,2025-03-16 01:00:00,,,,2025-03-16 01:00:00,Wholesale,Due on Ship,,[],0.0,640.0
S03627,115233,2025-03-16 01:00:00,2025-03-16 01:00:00,,,,2025-03-16 01:00:00,Wholesale,Due on Ship,,[],0.0,640.0
#468583,127355,2025-03-16 16:34:54,2025-03-16 16:34:54,,,,2025-03-16 16:34:54,,,,[],0.0,
NONE,128728,2025-03-17 17:11:24,2025-03-17 17:11:24,,,,2025-03-17 17:11:24,,,,[],0.0,
S03516,115572,2025-03-17 20:00:00,2025-03-17 20:00:00,,,,2025-03-17 20:00:00,Wholesale,Due on Ship,,[],0.0,1898.25
#469015,127817,2025-03-17 21:45:24,2025-03-17 21:45:24,,,,2025-03-17 21:45:24,,,,[],0.0,
S03289,116719,2025-03-18 00:00:00,2025-03-18 00:00:00,,,,2025-03-18 00:00:00,Wholesale,Due on Ship,,[],0.0,3399.16
S03289,114695,2025-03-18 00:00:00,2025-03-18 00:00:00,,,,2025-03-18 00:00:00,Wholesale,Due on Ship,,[],0.0,3399.16
#469106,127913,2025-03-18 01:13:17,2025-03-18 01:13:17,,,,2025-03-18 01:13:17,,,,[],0.0,
S03948,127527,2025-03-18 04:00:00,2025-03-18 04:00:00,,,,2025-04-17 04:00:00,Wholesale,30 Days,,[],0.0,685.17
#469183,127996,2025-03-18 05:26:04,2025-03-18 05:26:04,,,,2025-03-18 05:26:04,,,,[],0.0,
S03691,128414,2025-03-19 15:03:48,2025-03-19 15:03:48,,,,2025-04-18 15:03:48,Wholesale,30 Days,,[],0.0,858.5
#469597,128458,2025-03-19 16:26:33,2025-03-19 16:26:33,,,,2025-03-19 16:26:33,,,,[],0.0,
S03953,127666,2025-03-19 17:00:00,2025-03-19 17:00:00,,,,2025-04-18 17:00:00,Wholesale,30 Days,,[],0.0,632.95
S03843,123278,2025-03-19 19:00:00,2025-03-19 19:00:00,,,,2025-03-19 19:00:00,Wholesale,Due on Ship,,[],0.0,931.47
S03691,126917,2025-03-19 21:00:00,2025-03-19 21:00:00,,,,2025-04-18 21:00:00,Wholesale,30 Days,,[],0.0,858.5
S03460,121075,2025-03-19 21:00:00,2025-03-19 21:00:00,,,,2025-03-19 21:00:00,Wholesale,Due on Ship,,[],0.0,4961.85
S03311,113647,2025-03-19 21:00:00,2025-03-19 21:00:00,,,,2025-03-19 21:00:00,Wholesale,Due on Ship,,[],0.0,957.88
S03626,121089,2025-03-19 22:00:00,2025-03-19 22:00:00,,,,2025-03-19 22:00:00,Wholesale,Due on Ship,,[],0.0,905.92
S03452,114019,2025-03-19 22:00:00,2025-03-19 22:00:00,,,,2025-03-19 22:00:00,Wholesale,Due on Ship,,[],0.0,1356.0
S03962,128160,2025-03-20 15:00:00,2025-03-20 15:00:00,,,,2025-03-20 15:00:00,Wholesale,Due on Ship,,[],0.0,399.0
#UUSGXMW89W,128649,2025-03-20 17:09:50,2025-03-20 17:09:50,,,,2025-04-19 17:09:50,Faire,30 Days,,[],0.0,165.5
#NQKS9K2AMU,128652,2025-03-20 17:09:57,2025-03-20 17:09:57,,,,2025-04-19 17:09:57,Faire,30 Days,,[],0.0,535.79
#470524,128836,2025-03-22 19:26:07,2025-03-22 19:26:07,,,,2025-03-22 19:26:07,,,,[],0.0,
#470558,128835,2025-03-22 21:42:42,2025-03-22 21:42:42,,,,2025-03-22 21:42:42,,,,[],0.0,
NONE,115176,2025-03-23 18:00:00,2025-03-23 18:00:00,,,,2025-03-23 18:00:00,,,,[],0.0,
#C3P47SW8VT,128740,2025-03-25 14:00:00,2025-03-25 14:00:00,,,,2025-03-25 14:00:00,,,,[],0.0,
S03982,128770,2025-03-25 19:00:00,2025-03-25 19:00:00,,,,2025-03-25 19:00:00,Wholesale,Due on Ship,,[],0.0,2160.9
S03982,128736,2025-03-25 19:00:00,2025-03-25 19:00:00,,,,2025-03-25 19:00:00,Wholesale,Due on Ship,,[],0.0,2160.9
S03977,128705,2025-03-25 19:00:00,2025-03-25 19:00:00,,,,2025-04-24 19:00:00,Wholesale,30 Days,,[],0.0,563.0
#ZZAJFGYBJ5,116777,2025-03-25 19:02:39,2025-03-25 19:02:39,,,,2025-04-24 19:02:39,Faire,30 Days,,[],0.0,281.96
S03973,128708,2025-03-25 20:00:00,2025-03-25 20:00:00,,,,2025-03-25 20:00:00,Wholesale,Due on Ship,,[],0.0,555.75
S03975,128713,2025-03-25 21:00:00,2025-03-25 21:00:00,,,,2025-03-25 21:00:00,Wholesale,Due on Ship,,[],0.0,572.0
#471247,128846,2025-03-26 01:21:14,2025-03-26 01:21:14,,,,2025-03-26 01:21:14,,,,[],0.0,
#Q3ZBHESRME,128701,2025-03-26 07:00:00,2025-03-26 07:00:00,,,,2025-04-25 07:00:00,Faire,30 Days,,[],0.0,450.28
#Y5QYST74ZP,128698,2025-03-26 07:00:00,2025-03-26 07:00:00,,,,2025-04-25 07:00:00,Faire,30 Days,,[],0.0,164.86
S03985,128749,2025-03-26 16:00:00,2025-03-26 16:00:00,,,,2025-03-26 16:00:00,Wholesale,Due on Ship,,[],0.0,85.02
S03493,129493,2025-03-27 16:00:00,2025-03-27 16:00:00,,,,2025-03-27 16:00:00,Wholesale,Due on Ship,,[],0.0,1019.0
#472140,129537,2025-03-27 17:44:07,2025-03-27 17:44:07,,,,2025-03-27 17:44:07,,,,[],0.0,
S03845,129526,2025-03-28 16:00:00,2025-03-28 16:00:00,,,,2025-04-27 16:00:00,Wholesale,30 Days,,[],0.0,1666.46
S03984,128748,2025-03-28 19:00:00,2025-03-28 19:00:00,,,,2025-04-27 19:00:00,Wholesale,30 Days,,[],0.0,645.0
S03275,108677,2025-03-29 00:00:00,2025-03-29 00:00:00,,,,2025-04-28 00:00:00,Wholesale,30 Days,,[],0.0,625.92
S03276,108678,2025-03-29 01:00:00,2025-03-29 01:00:00,,,,2025-04-28 01:00:00,Wholesale,30 Days,,[],0.0,625.92
S04050,129822,2025-03-29 17:00:00,2025-03-29 17:00:00,,,,2025-03-29 17:00:00,Wholesale,Due on Ship,,[],0.0,408.52
S04050,129821,2025-03-29 17:00:00,2025-03-29 17:00:00,,,,2025-03-29 17:00:00,Wholesale,Due on Ship,,[],0.0,408.52
S04051,130088,2025-03-29 21:00:00,2025-03-29 21:00:00,,,,2025-03-29 21:00:00,Wholesale,Due on Ship,,[],0.0,289.28
S04046,129794,2025-03-30 16:00:00,2025-03-30 16:00:00,,,,2025-04-29 16:00:00,Wholesale,Net 30,,[],0.0,0.0
#472922,130614,2025-03-31 00:45:38,2025-03-31 00:45:38,,,,2025-03-31 00:45:38,,,,[],0.0,
S03988,128783,2025-03-31 15:00:00,2025-03-31 15:00:00,,,,2025-03-31 15:00:00,Wholesale,Due on Ship,,[],0.0,714.4
#473203,130971,2025-04-01 13:30:53,2025-04-01 13:30:53,,,,2025-04-01 13:30:53,,,,[],0.0,
#473219,130990,2025-04-01 14:16:19,2025-04-01 14:16:19,,,,2025-04-01 14:16:19,,,,[],0.0,
#473265,131042,2025-04-01 15:45:31,2025-04-01 15:45:31,,,,2025-04-01 15:45:31,,,,[],0.0,
S03537,124950,2025-04-01 16:00:00,2025-04-01 16:00:00,,,,2025-04-01 16:00:00,Wholesale,Due on Ship,,[],0.0,1100.0
S03537,124271,2025-04-01 16:00:00,2025-04-01 16:00:00,,,,2025-04-01 16:00:00,Wholesale,Due on Ship,,[],0.0,1100.0
S03537,115565,2025-04-01 16:00:00,2025-04-01 16:00:00,,,,2025-04-01 16:00:00,Wholesale,Due on Ship,,[],0.0,1100.0
S03472,113925,2025-04-01 16:00:00,2025-04-01 16:00:00,,,,2025-04-01 16:00:00,Wholesale,Due on Ship,,[],0.0,4165.91
S03943,126730,2025-04-01 17:00:00,2025-04-01 17:00:00,,,,2025-04-01 17:00:00,Wholesale,Due on Ship,,[],0.0,428.94
S02789,77589,2025-04-01 18:00:00,2025-04-01 18:00:00,,,,2025-04-01 18:00:00,Wholesale,Due on Ship,,[],0.0,520.0
S02789,77588,2025-04-01 18:00:00,2025-04-01 18:00:00,,,,2025-04-01 18:00:00,Wholesale,Due on Ship,,[],0.0,520.0
#473345,131134,2025-04-01 18:41:59,2025-04-01 18:41:59,,,,2025-04-01 18:41:59,,,,[],0.0,
S03556,127683,2025-04-01 19:00:00,2025-04-01 19:00:00,,,,2025-05-01 19:00:00,Wholesale,30 Days,,[],0.0,628.5
S03556,115562,2025-04-01 19:00:00,2025-04-01 19:00:00,,,,2025-05-01 19:00:00,Wholesale,30 Days,,[],0.0,628.5
S03966,128551,2025-04-01 20:00:00,2025-04-01 20:00:00,,,,2025-05-01 20:00:00,Wholesale,30 Days,,[],0.0,1013.48
NONE,118428,2025-04-01 20:00:00,2025-04-01 20:00:00,,,,2025-04-01 20:00:00,,,,[],0.0,
#473391,131185,2025-04-01 20:44:40,2025-04-01 20:44:40,,,,2025-04-01 20:44:40,,,,[],0.0,
S02798,124277,2025-04-01 21:00:00,2025-04-01 21:00:00,,,,2025-05-01 21:00:00,Wholesale,30 Days,,[],0.0,1775.16
S03527,124272,2025-04-01 21:00:00,2025-04-01 21:00:00,,,,2025-04-01 21:00:00,Wholesale,Due on Ship,,[],0.0,1177.5
S03527,115570,2025-04-01 21:00:00,2025-04-01 21:00:00,,,,2025-04-01 21:00:00,Wholesale,Due on Ship,,[],0.0,1177.5
S03531,113913,2025-04-01 21:00:00,2025-04-01 21:00:00,,,,2025-04-01 21:00:00,Wholesale,Due on Ship,,[],0.0,2019.58
#473410,131211,2025-04-01 21:28:49,2025-04-01 21:28:49,,,,2025-04-01 21:28:49,,,,[],0.0,
#473420,131224,2025-04-01 21:40:55,2025-04-01 21:40:55,,,,2025-04-01 21:40:55,,,,[],0.0,
S03474,126363,2025-04-01 22:00:00,2025-04-01 22:00:00,,,,2025-04-01 22:00:00,Wholesale,Due on Ship,,[],0.0,402.0
S03474,113764,2025-04-01 22:00:00,2025-04-01 22:00:00,,,,2025-04-01 22:00:00,Wholesale,Due on Ship,,[],0.0,402.0
S02800,83569,2025-04-01 22:00:00,2025-04-01 22:00:00,,,,2025-04-01 22:00:00,,,,[],0.0,
#473536,131338,2025-04-02 00:41:57,2025-04-02 00:41:57,,,,2025-04-02 00:41:57,,,,[],0.0,
#473551,131604,2025-04-02 00:59:17,2025-04-02 00:59:17,,,,2025-04-02 00:59:17,,,,[],0.0,
#473564,131367,2025-04-02 01:14:48,2025-04-02 01:14:48,,,,2025-04-02 01:14:48,,,,[],0.0,
#473571,131374,2025-04-02 01:31:26,2025-04-02 01:31:26,,,,2025-04-02 01:31:26,,,,[],0.0,
#473574,131386,2025-04-02 01:38:11,2025-04-02 01:38:11,,,,2025-04-02 01:38:11,,,,[],0.0,
#473715,131531,2025-04-02 13:10:35,2025-04-02 13:10:35,,,,2025-04-02 13:10:35,,,,[],0.0,
#473724,131538,2025-04-02 13:40:35,2025-04-02 13:40:35,,,,2025-04-02 13:40:35,,,,[],0.0,
S04100,131039,2025-04-02 15:00:00,2025-04-02 15:00:00,,,,2025-05-02 15:00:00,Wholesale,30 Days,,[],0.0,1212.5
S03961,128117,2025-04-02 15:00:00,2025-04-02 15:00:00,,,,2025-05-02 15:00:00,Wholesale,30 Days,,[],0.0,986.37
#473758,131577,2025-04-02 15:52:16,2025-04-02 15:52:16,,,,2025-04-02 15:52:16,,,,[],0.0,
S04108,131139,2025-04-02 18:00:00,2025-04-02 18:00:00,,,,2025-04-02 18:00:00,Wholesale,Due on Ship,,[],0.0,2017.81
S04105,131119,2025-04-02 18:00:00,2025-04-02 18:00:00,,,,2025-04-02 18:00:00,Wholesale,Due on Ship,,[],0.0,1333.57
S04111,131270,2025-04-02 21:00:00,2025-04-02 21:00:00,,,,2025-04-02 21:00:00,Wholesale,Due on Ship,,[],0.0,0.0
S03796,126882,2025-04-04 07:00:00,2025-04-04 07:00:00,,,,2025-04-04 07:00:00,Wholesale,Due on Ship,,[],0.0,819.0
#F8UCRJHWH2,132068,2025-04-04 14:08:48,2025-04-04 14:08:48,,,,2025-05-04 14:08:48,Faire,30 Days,,[],0.0,660.83
S04054,130821,2025-04-04 15:00:00,2025-04-04 15:00:00,,,,2025-05-04 15:00:00,Wholesale,30 Days,,[],0.0,3063.17
S02884,81058,2025-04-04 17:00:00,2025-04-04 17:00:00,,,,2025-04-04 17:00:00,Wholesale,Due on Ship,,[],0.0,3244.39
S02885,81057,2025-04-04 17:00:00,2025-04-04 17:00:00,,,,2025-04-04 17:00:00,Wholesale,Due on Ship,,[],0.0,3244.39
S04107,133495,2025-04-04 18:00:00,2025-04-04 18:00:00,,,,2025-04-04 18:00:00,Wholesale,Due on Ship,,[],0.0,2364.51
S04107,131417,2025-04-04 18:00:00,2025-04-04 18:00:00,,,,2025-04-04 18:00:00,Wholesale,Due on Ship,,[],0.0,2364.51
S04122,131888,2025-04-04 19:00:00,2025-04-04 19:00:00,,,,2025-04-04 19:00:00,Wholesale,Due on Ship,,[],0.0,3496.84
S03449,113840,2025-04-04 21:00:00,2025-04-04 21:00:00,,,,2025-05-04 21:00:00,Wholesale,30 Days,,[],0.0,766.5
